orig_idx	chrom	chromStart	chromEnd	mean_score	sum_score	mean_score_elementwise	sum_score_elementwise	mean_score_elementwise_abs	sum_score_elementwise_abs
30	chr1	21791423	21792482	0.0011701942766084716	2.3403885532170534	0.0011701942766085267	2.3403885532170534	0.0028707949528470637	5.741589905694127
31	chr1	21963904	21964404	0.0011081440709530543	2.2162881419062614	0.0011081440709531307	2.2162881419062614	0.0023451087307184934	4.690217461436987
32	chr1	21963904	21964404	0.001060274006798867	2.120548013597727	0.0010602740067988635	2.120548013597727	0.0017157963085919618	3.4315926171839237
33	chr1	23539621	23540248	0.0002832661569118766	0.5665323138237	0.00028326615691184995	0.5665323138237	0.0011154237687587738	2.2308475375175476
34	chr1	23920093	23921311	-0.00027996091544624235	-0.5599218308925629	-0.00027996091544628144	-0.5599218308925629	0.0021467088013887407	4.293417602777481
35	chr1	23539621	23540248	0.00035022509470583607	0.7004501894116402	0.0003502250947058201	0.7004501894116402	0.0011789878942072391	2.3579757884144783
36	chr1	23554642	23555320	0.0005533220916986714	1.106644183397293	0.0005533220916986466	1.106644183397293	0.0016941358093172311	3.3882716186344624
37	chr1	23562302	23562802	0.0004229191299529589	0.8458382599055767	0.00042291912995278834	0.8458382599055767	0.0013809748776257038	2.7619497552514076
38	chr1	23716065	23716565	-0.0013728773854673193	-2.7457547709345818	-0.001372877385467291	-2.7457547709345818	0.0057627419829368596	11.525483965873718
39	chr1	23920093	23921311	0.0035846712011842197	7.169342402368784	0.003584671201184392	7.169342402368784	0.004497963504865765	8.995927009731531
40	chr1	23716065	23716565	0.0021949103772640477	4.389820754528046	0.002194910377264023	4.389820754528046	0.0029880222380161284	5.976044476032257
41	chr1	23920093	23921311				0.0		0.0
42	chr1	23920093	23921311	0.00011498871445647652	0.22997742891311646	0.00011498871445655822	0.22997742891311646	0.0023221003711223604	4.6442007422447205
43	chr1	23920093	23921311	0.0007269105203449033	1.4538210406899452	0.0007269105203449726	1.4538210406899452	0.0021181869022548197	4.23637380450964
44	chr1	23920093	23921311				0.0		0.0
45	chr1	24742119	24742619				0.0		0.0
46	chr1	25933351	25933954				0.0		0.0
47	chr1	26138425	26139455				0.0		0.0
48	chr1	25933351	25933954				0.0		0.0
49	chr1	25933351	25933954				0.0		0.0
50	chr1	26104576	26105524	0.0019700772166251213	3.9401544332504272	0.0019700772166252136	3.9401544332504272	0.002541028678417206	5.082057356834412
51	chr1	26138425	26139455	-0.0032490848600865707	-6.498169720172882	-0.003249084860086441	-6.498169720172882	0.004729875594377517	9.459751188755035
52	chr1	26376717	26377217	0.0016150629520415016	3.230125904083252	0.0016150629520416259	3.230125904083252	0.001970958471298218	3.9419169425964355
53	chr1	26377523	26378866	0.005292341083288132	10.584682166576385	0.005292341083288193	10.584682166576385	0.005750691562891007	11.501383125782013
54	chr1	26500769	26501550	-0.00892691630125042	-17.853832602500916	-0.008926916301250459	-17.853832602500916	0.009700043320655823	19.400086641311646
55	chr1	26783944	26784444	-0.00305058173835282	-6.101163476705551	-0.0030505817383527757	-6.101163476705551	0.004919423446059227	9.838846892118454
56	chr1	27026948	27028368				0.0		0.0
57	chr1	25933351	25933954	-0.0001208092886952894	-0.2416185773909092	-0.0001208092886954546	-0.2416185773909092	0.0017119389940053224	3.423877988010645
58	chr1	26508328	26508828				0.0		0.0
59	chr1	25933351	25933954				0.0		0.0
60	chr1	26104576	26105524				0.0		0.0
61	chr1	26138425	26139455				0.0		0.0
62	chr1	26377523	26378866				0.0		0.0
63	chr1	26584065	26584565	-0.0007011613147334117	-1.4023226294666529	-0.0007011613147333265	-1.4023226294666529	0.0034276585998013614	6.855317199602723
64	chr1	26636453	26637096	0.0014597090352326259	2.9194180704653263	0.0014597090352326631	2.9194180704653263	0.002198546042665839	4.397092085331678
65	chr1	26686869	26687369	0.0023501033000647986	4.700206600129604	0.002350103300064802	4.700206600129604	0.0029549010545015337	5.909802109003067
66	chr1	26783944	26784444	-0.0005332292672246552	-1.066458534449339	-0.0005332292672246694	-1.066458534449339	0.0014351005535572768	2.8702011071145535
67	chr1	27026948	27028368	0.00025198170542717335	0.5039634108543396	0.0002519817054271698	0.5039634108543396	0.003324114680290222	6.648229360580444
68	chr1	27523007	27523999				0.0		0.0
69	chr1	25933351	25933954	-0.0013793987631796067	-2.758797526359558	-0.0013793987631797791	-2.758797526359558	0.0026843207478523252	5.368641495704651
70	chr1	26377523	26378866	0.004637128159403758	9.274256318807602	0.004637128159403801	9.274256318807602	0.005787085756659508	11.574171513319016
71	chr1	26584065	26584565	-0.0008608638793230483	-1.7217277586460114	-0.0008608638793230057	-1.7217277586460114	0.0015519978255033493	3.1039956510066986
72	chr1	27026948	27028368				0.0		0.0
73	chr1	25933351	25933954	-0.0011214067861438082	-2.2428135722875595	-0.0011214067861437798	-2.2428135722875595	0.005526234216988087	11.052468433976173
74	chr1	26104576	26105524	0.000825010590255193	1.650021180510521	0.0008250105902552605	1.650021180510521	0.0019901358410716057	3.9802716821432114
75	chr1	26138425	26139455	0.004698811292648264	9.39762258529663	0.004698811292648315	9.39762258529663	0.005143832504749298	10.287665009498596
76	chr1	26376717	26377217	-0.002825474590063104	-5.65094918012619	-0.0028254745900630953	-5.65094918012619	0.0035862332880496977	7.172466576099396
77	chr1	26377523	26378866	-0.005245457462966341	-10.490914925932884	-0.005245457462966442	-10.490914925932884	0.0069566847011446956	13.91336940228939
78	chr1	26508328	26508828				0.0		0.0
79	chr1	26584065	26584565				0.0		0.0
80	chr1	26619808	26621780				0.0		0.0
81	chr1	26636453	26637096				0.0		0.0
82	chr1	25933351	25933954	0.004216102488338924	8.432204976677895	0.004216102488338948	8.432204976677895	0.004488172776997089	8.976345553994179
83	chr1	26104576	26105524	0.0001537629589438705	0.3075259178876877	0.00015376295894384384	0.3075259178876877	0.004231701977550984	8.463403955101967
84	chr1	26376717	26377217	0.001049615591764308	2.0992311835289	0.00104961559176445	2.0992311835289	0.001384699434041977	2.769398868083954
85	chr1	26377523	26378866	0.003603768527507656	7.207537055015564	0.003603768527507782	7.207537055015564	0.003971790969371796	7.943581938743591
86	chr1	26500769	26501550	-0.004218750894069645	-8.437501788139343	-0.004218750894069672	-8.437501788139343	0.00557453316450119	11.14906632900238
87	chr1	27026948	27028368				0.0		0.0
88	chr1	27074115	27074615				0.0		0.0
89	chr1	26377523	26378866	0.0056349890194833385	11.269978038966656	0.005634989019483328	11.269978038966656	0.012509477403014899	25.018954806029797
90	chr1	26500769	26501550				0.0		0.0
91	chr1	26508328	26508828				0.0		0.0
92	chr1	26584065	26584565				0.0		0.0
93	chr1	26636453	26637096				0.0		0.0
94	chr1	27026948	27028368	-0.004833395087625814	-9.666790175251663	-0.004833395087625831	-9.666790175251663	0.006922911661211401	13.845823322422802
95	chr1	27523007	27523999	-0.0013586670728400474	-2.71733414568007	-0.001358667072840035	-2.71733414568007	0.009192301095463335	18.38460219092667
96	chr1	27869198	27869698	0.0035415945509447155	7.0831891018897295	0.0035415945509448647	7.0831891018897295	0.004711579282768071	9.423158565536141
97	chr1	28112667	28113483				0.0		0.0
98	chr1	28249311	28250231				0.0		0.0
99	chr1	28345727	28346629				0.0		0.0
100	chr1	28352119	28352734				0.0		0.0
101	chr1	26619808	26621780	0.003938495799898911	7.8769915997982025	0.003938495799899101	7.8769915997982025	0.004702975377440453	9.405950754880905
102	chr1	27026948	27028368				0.0		0.0
103	chr1	27523007	27523999	-0.0027367419209332056	-5.473483841866255	-0.0027367419209331275	-5.473483841866255	0.006031034095212817	12.062068190425634
104	chr1	27869198	27869698	-0.002846434198785497	-5.6928683975711465	-0.002846434198785573	-5.6928683975711465	0.005180444308090955	10.36088861618191
105	chr1	27026948	27028368	-0.0036260521532966994	-7.252104306593537	-0.0036260521532967688	-7.252104306593537	0.0066759619684889915	13.351923936977983
106	chr1	27523007	27523999				0.0		0.0
107	chr1	27867738	27868238	0.000492970535531656	0.9859410710632801	0.0004929705355316401	0.9859410710632801	0.002073149533942342	4.146299067884684
108	chr1	27869198	27869698	0.0017959069814532658	3.591813962906599	0.0017959069814532996	3.591813962906599	0.0026017365660518407	5.203473132103682
109	chr1	28112667	28113483	-0.00030684304982431243	-0.6136860996484756	-0.00030684304982423784	-0.6136860996484756	0.0015825801342725754	3.1651602685451508
110	chr1	28249311	28250231	-0.00403424802888197	-8.068496057763696	-0.004034248028881848	-8.068496057763696	0.01592616509925574	31.85233019851148
111	chr1	28345727	28346629	0.0014152112100274117	2.830422420054674	0.001415211210027337	2.830422420054674	0.002598641401156783	5.197282802313566
112	chr1	28351509	28352009	0.0010018598213792362	2.0037196427583694	0.0010018598213791846	2.0037196427583694	0.0016940612904727459	3.388122580945492
113	chr1	28352119	28352734	0.0006586284153162758	1.3172568306326866	0.0006586284153163434	1.3172568306326866	0.0015163475796580316	3.032695159316063
114	chr1	28883765	28884265				0.0		0.0
115	chr1	28884388	28885427				0.0		0.0
116	chr1	27608544	27609044				0.0		0.0
117	chr1	27867738	27868238	0.00044174452032885725	0.8834890406578779	0.00044174452032893894	0.8834890406578779	0.0025978288808837535	5.195657761767507
118	chr1	28249311	28250231	-0.00675063106091689	-13.50126212183386	-0.00675063106091693	-13.50126212183386	0.018121359614189713	36.24271922837943
119	chr1	28345727	28346629	0.0018151475503109804	3.630295100621879	0.0018151475503109396	3.630295100621879	0.0038245157324709	7.6490314649418
120	chr1	28351509	28352009	0.001133458686061184	2.266917372122407	0.0011334586860612035	2.266917372122407	0.002412448207847774	4.824896415695548
121	chr1	28352119	28352734	0.0008230613041670942	1.646122608333826	0.000823061304166913	1.646122608333826	0.002315631629899144	4.631263259798288
122	chr1	28883765	28884265				0.0		0.0
123	chr1	28884388	28885427				0.0		0.0
124	chr1	27869198	27869698				0.0		0.0
125	chr1	28112667	28113483	0.001986938201822497	3.973876403644681	0.0019869382018223407	3.973876403644681	0.005993594401516021	11.98718880303204
126	chr1	28352119	28352734	-0.0002421876089646613	-0.48437521792948246	-0.00024218760896474123	-0.48437521792948246	0.0016377832414582372	3.2755664829164743
127	chr1	28883765	28884265	0.0015738360537216334	3.1476721074432135	0.0015738360537216067	3.1476721074432135	0.0033580977590754626	6.716195518150926
128	chr1	28884388	28885427	0.005906965330708669	11.813930661417544	0.005906965330708772	11.813930661417544	0.010575850312132389	21.151700624264777
129	chr1	28105018	28105518				0.0		0.0
130	chr1	28249311	28250231	0.0027951714545488837	5.5903429090976715	0.0027951714545488356	5.5903429090976715	0.005000627532601357	10.001255065202713
131	chr1	28351509	28352009	0.0021726836040616426	4.345367208123207	0.0021726836040616036	4.345367208123207	0.003010848291218281	6.021696582436562
132	chr1	28352119	28352734	0.002498818777501466	4.997637555003166	0.002498818777501583	4.997637555003166	0.0033408617600798607	6.681723520159721
133	chr1	28883765	28884265	0.0007918423414228215	1.5836846828460693	0.0007918423414230347	1.5836846828460693	0.0010775394439697266	2.155078887939453
134	chr1	28884388	28885427	8.990368247019376e-05	0.1798073649406433	8.990368247032165e-05	0.1798073649406433	0.0013425404727458953	2.6850809454917908
135	chr1	28249311	28250231				0.0		0.0
136	chr1	28351509	28352009				0.0		0.0
137	chr1	28352119	28352734				0.0		0.0
138	chr1	28883765	28884265	-0.00797993331775082	-15.959866635501385	-0.007979933317750692	-15.959866635501385	0.02819725174829364	56.39450349658728
139	chr1	28884388	28885427	-0.10939143534470364	-218.782870689407	-0.1093914353447035	-218.782870689407	0.1626435851706192	325.2871703412384
140	chr1	28249311	28250231	-0.0027914480958133314	-5.582896191626787	-0.0027914480958133934	-5.582896191626787	0.005143736870959401	10.287473741918802
141	chr1	28883765	28884265				0.0		0.0
142	chr1	28884388	28885427				0.0		0.0
143	chr1	28249311	28250231				0.0		0.0
144	chr1	28351509	28352009				0.0		0.0
145	chr1	28352119	28352734				0.0		0.0
146	chr1	28883765	28884265	-0.0017463962966575153	-3.4927925933152437	-0.001746396296657622	-3.4927925933152437	0.002516459354199469	5.032918708398938
147	chr1	28884388	28885427	-0.00447390915267154	-8.94781830534339	-0.004473909152671695	-8.94781830534339	0.005848335800692439	11.696671601384878
148	chr1	28249311	28250231	0.005568860257044506	11.137720514088869	0.0055688602570444345	11.137720514088869	0.007724364360794425	15.44872872158885
149	chr1	28351509	28352009	-0.002043184326030234	-4.086368652060628	-0.002043184326030314	-4.086368652060628	0.0036629630057141184	7.325926011428237
150	chr1	28352119	28352734	-0.002755759884603304	-5.511519769206643	-0.0027557598846033216	-5.511519769206643	0.005377711738459766	10.755423476919532
151	chr1	28883765	28884265	0.0014118403606115937	2.8236807212233543	0.0014118403606116772	2.8236807212233543	0.0021097015477716924	4.2194030955433846
152	chr1	28884388	28885427	0.0031396654844284555	6.2793309688568115	0.0031396654844284056	6.2793309688568115	0.00470498850941658	9.40997701883316
153	chr1	28883765	28884265	-0.0021563269123434647	-4.312653824687004	-0.002156326912343502	-4.312653824687004	0.0031986800953745843	6.397360190749168
154	chr1	28884388	28885427	-0.0028674117350020456	-5.734823470003903	-0.0028674117350019515	-5.734823470003903	0.005620259506162256	11.240519012324512
155	chr1	30768857	30769473				0.0		0.0
156	chr1	31072347	31073139	0.0023890013471246085	4.778002694249153	0.0023890013471245765	4.778002694249153	0.0029888753965497017	5.977750793099403
157	chr1	31100446	31101535	0.001118097867816692	2.2361957356333733	0.0011180978678166865	2.2361957356333733	0.0025909727178514003	5.181945435702801
158	chr1	31159762	31160262	0.0007570184320211393	1.514036864042282	0.000757018432021141	1.514036864042282	0.00124701926112175	2.4940385222434998
159	chr1	31394571	31395186	0.00247870920598503	4.9574184119701385	0.0024787092059850692	4.9574184119701385	0.0032393963783979417	6.478792756795883
160	chr1	31826818	31827761				0.0		0.0
161	chr1	31957624	31958294				0.0		0.0
162	chr1	30768857	30769473				0.0		0.0
163	chr1	30777391	30778865				0.0		0.0
164	chr1	30779405	30780013				0.0		0.0
165	chr1	31394571	31395186	0.0024593357443809527	4.918671488761902	0.002459335744380951	4.918671488761902	0.0031115203499794005	6.223040699958801
166	chr1	31826818	31827761				0.0		0.0
167	chr1	31957624	31958294				0.0		0.0
168	chr1	31100446	31101535				0.0		0.0
169	chr1	31154524	31155711				0.0		0.0
170	chr1	31159762	31160262				0.0		0.0
171	chr1	31394571	31395186				0.0		0.0
172	chr1	31826818	31827761	-0.0009175928942859457	-1.8351857885718346	-0.0009175928942859173	-1.8351857885718346	0.002671839702874422	5.343679405748844
173	chr1	31954553	31955764	-0.0017259201221169196	-3.4518402442336082	-0.0017259201221168042	-3.4518402442336082	0.006823590148240328	13.647180296480656
174	chr1	31957624	31958294	-0.0018427636660636182	-3.6855273321270943	-0.001842763666063547	-3.6855273321270943	0.00435358327254653	8.70716654509306
175	chr1	32448231	32449577	0.00044089070707564737	0.8817814141511917	0.00044089070707559587	0.8817814141511917	0.0034337025806307794	6.8674051612615585
176	chr1	31100446	31101535				0.0		0.0
177	chr1	31154524	31155711				0.0		0.0
178	chr1	31159762	31160262				0.0		0.0
179	chr1	31170602	31171274				0.0		0.0
180	chr1	31172173	31172673				0.0		0.0
181	chr1	31394571	31395186				0.0		0.0
182	chr1	31826818	31827761	-0.0009177965773270458	-1.8355931546539068	-0.0009177965773269534	-1.8355931546539068	0.002410749158822	4.821498317644
183	chr1	31954553	31955764	0.0012788216257466622	2.557643251493573	0.0012788216257467865	2.557643251493573	0.03209011909831315	64.1802381966263
184	chr1	31955934	31956777	0.003296407521702349	6.592815043404698	0.003296407521702349	6.592815043404698	0.01907942740339786	38.158854806795716
185	chr1	31957624	31958294	-0.0006717638913542601	-1.3435277827084064	-0.0006717638913542033	-1.3435277827084064	0.014820488205179573	29.640976410359144
186	chr1	32413620	32414378	-0.0012259001424537175	-2.451800284907222	-0.0012259001424536108	-2.451800284907222	0.004402607983909547	8.805215967819095
187	chr1	31394571	31395186				0.0		0.0
188	chr1	31954553	31955764	-0.00020884170569490657	-0.4176834113895893	-0.00020884170569479465	-0.4176834113895893	0.002060521485283971	4.121042970567942
189	chr1	31957624	31958294	0.0017879243865608352	3.575848773121834	0.001787924386560917	3.575848773121834	0.0024148806408047676	4.829761281609535
190	chr1	32399795	32400295	0.001438783355057316	2.877566710114479	0.0014387833550572396	2.877566710114479	0.002171690184623003	4.343380369246006
191	chr1	32448231	32449577	0.00716101720929152	14.322034418582916	0.007161017209291458	14.322034418582916	0.008355621874332428	16.711243748664856
192	chr1	31394571	31395186				0.0		0.0
193	chr1	31957624	31958294	-0.0042795493416489805	-8.559098683297634	-0.004279549341648817	-8.559098683297634	0.006169466879218817	12.338933758437634
194	chr1	32399795	32400295	0.0005777478646487033	1.1554957292973995	0.0005777478646486997	1.1554957292973995	0.0014156543742865325	2.831308748573065
195	chr1	31826818	31827761				0.0		0.0
196	chr1	31826818	31827761				0.0		0.0
197	chr1	31954553	31955764	0.003396520525217106	6.7930410504341125	0.003396520525217056	6.7930410504341125	0.004617559581995011	9.23511916399002
198	chr1	31957624	31958294	0.002564874351024704	5.129748702049255	0.0025648743510246277	5.129748702049255	0.0035599185824394227	7.119837164878845
199	chr1	31826818	31827761				0.0		0.0
200	chr1	31957624	31958294				0.0		0.0
201	chr1	32448231	32449577	0.002352002710104051	4.704005420207977	0.002352002710103989	4.704005420207977	0.002859504193067551	5.719008386135101
202	chr1	33462417	33462917				0.0		0.0
203	chr1	31826818	31827761				0.0		0.0
204	chr1	33462417	33462917				0.0		0.0
205	chr1	31954553	31955764				0.0		0.0
206	chr1	32448231	32449577				0.0		0.0
207	chr1	33462417	33462917	0.002522620536387077	5.045241072773933	0.0025226205363869667	5.045241072773933	0.003684192709624767	7.368385419249535
208	chr1	34378837	34379337				0.0		0.0
209	chr1	34662944	34663444				0.0		0.0
210	chr1	34662944	34663444	0.0009829346705227948	1.965869341045618	0.0009829346705228091	1.965869341045618	0.0016758796218782662	3.3517592437565327
211	chr1	35673871	35674539				0.0		0.0
212	chr1	36411834	36412334	-0.0005334177687763564	-1.0668355375528336	-0.0005334177687764168	-1.0668355375528336	0.002924955762922764	5.849911525845528
213	chr1	36492528	36493028	-0.003874383170157536	-7.748766340315342	-0.003874383170157671	-7.748766340315342	0.005839542049914598	11.679084099829197
214	chr1	35673871	35674539	-0.0008117200159467597	-1.6234400318935513	-0.0008117200159467756	-1.6234400318935513	0.006789298450108618	13.578596900217235
215	chr1	36492528	36493028				0.0		0.0
216	chr1	36411834	36412334				0.0		0.0
217	chr1	36411834	36412334	0.0007750293910502304	1.5500587821006775	0.0007750293910503387	1.5500587821006775	0.0017753999829292298	3.5507999658584595
218	chr1	36411834	36412334	0.0014126458764074368	2.8252917528152466	0.0014126458764076233	2.8252917528152466	0.0016348177790641784	3.269635558128357
219	chr1	36492528	36493028	-0.0009047730863094294	-1.809546172618866	-0.000904773086309433	-1.809546172618866	0.0027954167425632477	5.590833485126495
220	chr1	36492528	36493028	0.0018534974595532105	3.7069949191063643	0.0018534974595531821	3.7069949191063643	0.002541637628339231	5.083275256678462
221	chr1	38308702	38309202				0.0		0.0
222	chr1	38745382	38746585	0.006525766059756188	13.051532119512558	0.006525766059756279	13.051532119512558	0.007262826606631279	14.525653213262558
223	chr1	38773413	38773913	0.0024512390680611063	4.902478136122227	0.002451239068061113	4.902478136122227	0.0027028292007744313	5.4056584015488625
224	chr1	39892582	39893618				0.0		0.0
225	chr1	38418409	38418909				0.0		0.0
226	chr1	38418409	38418909				0.0		0.0
227	chr1	38508251	38508751				0.0		0.0
228	chr1	38508251	38508751				0.0		0.0
229	chr1	38523473	38524414				0.0		0.0
230	chr1	38525695	38526510				0.0		0.0
231	chr1	38527597	38528097	0.009128320439718562	18.256640879437327	0.009128320439718663	18.256640879437327	0.015039663066156209	30.079326132312417
232	chr1	38745382	38746585	-0.0035743295606225356	-7.148659121245146	-0.003574329560622573	-7.148659121245146	0.005753553410992027	11.507106821984053
233	chr1	38773413	38773913	0.00249357287678853	4.987145753577352	0.002493572876788676	4.987145753577352	0.00332273402903229	6.64546805806458
234	chr1	38783577	38784890	0.0047821460850536734	9.564292170107365	0.004782146085053682	9.564292170107365	0.006488208651542663	12.976417303085327
235	chr1	38785583	38786509	0.004172206086106467	8.344412172213197	0.004172206086106599	8.344412172213197	0.005444370991550386	10.888741983100772
236	chr1	39605902	39606605				0.0		0.0
237	chr1	39892582	39893618				0.0		0.0
238	chr1	39952543	39953043				0.0		0.0
239	chr1	38523473	38524414				0.0		0.0
240	chr1	38525695	38526510				0.0		0.0
241	chr1	38745382	38746585				0.0		0.0
242	chr1	38773413	38773913				0.0		0.0
243	chr1	38525695	38526510				0.0		0.0
244	chr1	38745382	38746585				0.0		0.0
245	chr1	38525695	38526510				0.0		0.0
246	chr1	38533857	38534357				0.0		0.0
247	chr1	38745382	38746585				0.0		0.0
248	chr1	38773413	38773913				0.0		0.0
249	chr1	38525695	38526510				0.0		0.0
250	chr1	38745382	38746585				0.0		0.0
251	chr1	38745382	38746585				0.0		0.0
252	chr1	38783577	38784890				0.0		0.0
253	chr1	38785583	38786509				0.0		0.0
254	chr1	39892582	39893618	-0.0023208840470763104	-4.641768094152212	-0.002320884047076106	-4.641768094152212	0.005002051023766398	10.004102047532797
255	chr1	38745382	38746585				0.0		0.0
256	chr1	38773413	38773913				0.0		0.0
257	chr1	38777548	38778445				0.0		0.0
258	chr1	38783577	38784890				0.0		0.0
259	chr1	39892582	39893618	0.001469179689884248	2.9383593797683716	0.0014691796898841857	2.9383593797683716	0.002219341814517975	4.43868362903595
260	chr1	38745382	38746585				0.0		0.0
261	chr1	39605902	39606605	-0.0029670890606938727	-5.9341781213879585	-0.0029670890606939794	-5.9341781213879585	0.003809199783951044	7.618399567902088
262	chr1	39892582	39893618	-0.0005405068136750124	-1.0810136273503304	-0.0005405068136751652	-1.0810136273503304	0.0016876209415495396	3.375241883099079
263	chr1	40036551	40037051	-0.015458320509642354	-30.916641019284725	-0.015458320509642362	-30.916641019284725	0.028587605718523264	57.17521143704653
264	chr1	39892582	39893618	0.0027439204044641397	5.487840808928013	0.0027439204044640065	5.487840808928013	0.0038485427219420673	7.697085443884134
265	chr1	40036551	40037051				0.0		0.0
266	chr1	40974649	40975371				0.0		0.0
267	chr1	43005581	43006323				0.0		0.0
268	chr1	43044748	43045248				0.0		0.0
269	chr1	43120356	43120856				0.0		0.0
270	chr1	43005581	43006323				0.0		0.0
271	chr1	43005581	43006323	0.00043308116495599513	0.8661623299121857	0.0004330811649560928	0.8661623299121857	0.0016871969252824784	3.3743938505649567
272	chr1	43044748	43045248	0.0023866988196967753	4.7733976393938065	0.0023866988196969033	4.7733976393938065	0.002895167805254459	5.790335610508919
273	chr1	43330148	43330648	-0.00011174158751958707	-0.22348317503929138	-0.00011174158751964569	-0.22348317503929138	0.0035029317289590836	7.005863457918167
274	chr1	43044748	43045248	0.0027261179368942567	5.452235873788595	0.0027261179368942975	5.452235873788595	0.003635535208508372	7.271070417016745
275	chr1	43044748	43045248	-0.0026976433321832527	-5.395286664366722	-0.002697643332183361	-5.395286664366722	0.003937478475272656	7.874956950545311
276	chr1	43044748	43045248	0.004598608791828163	9.197217583656311	0.004598608791828156	9.197217583656311	0.0057051627039909365	11.410325407981873
277	chr1	43044748	43045248	0.0028388703204691446	5.677740640938282	0.002838870320469141	5.677740640938282	0.0038288323394954204	7.657664678990841
278	chr1	43330148	43330648				0.0		0.0
279	chr1	43044748	43045248	0.0017565722763537295	3.513144552707672	0.0017565722763538362	3.513144552707672	0.0025964682400226595	5.192936480045319
280	chr1	43120356	43120856	0.0015384486168621425	3.076897233724594	0.0015384486168622971	3.076897233724594	0.0023567181676626206	4.713436335325241
281	chr1	43330148	43330648				0.0		0.0
282	chr1	43522703	43523574				0.0		0.0
283	chr1	44729192	44729692				0.0		0.0
284	chr1	44729192	44729692	0.001089713228866529	2.179426457732916	0.0010897132288664579	2.179426457732916	0.0019745822809636594	3.9491645619273186
285	chr1	45574036	45574769	0.00042449244298037314	0.8489848859608173	0.00042449244298040865	0.8489848859608173	0.004269902661442756	8.539805322885513
286	chr1	45753369	45753869	0.0018837900087236292	3.7675800174474716	0.001883790008723736	3.7675800174474716	0.0024105537757277487	4.821107551455498
287	chr1	46420081	46420880				0.0		0.0
288	chr1	46421693	46422193				0.0		0.0
289	chr1	46487761	46488261				0.0		0.0
290	chr1	45574036	45574769				0.0		0.0
291	chr1	45753369	45753869				0.0		0.0
292	chr1	45574036	45574769				0.0		0.0
293	chr1	45753369	45753869				0.0		0.0
294	chr1	46244926	46245636	-0.002195077559910663	-4.390155119821429	-0.0021950775599107147	-4.390155119821429	0.004769311095587909	9.538622191175818
