orig_idx	chrom	chromStart	chromEnd	mean_score	sum_score	mean_score_elementwise	sum_score_elementwise	mean_score_elementwise_abs	sum_score_elementwise_abs
122	chr11	5243510	5243720	-0.0003197453590109145	-0.6394907180219889	-0.00031974535901099446	-0.6394907180219889	0.0008731105523183942	1.7462211046367884
123	chr11	5243850	5244000	-0.0006769550684839754	-1.3539101369678974	-0.0006769550684839487	-1.3539101369678974	0.0010527726057916879	2.105545211583376
124	chr11	5244730	5244880	-0.0004019389227032377	-0.8038778454065323	-0.00040193892270326613	-0.8038778454065323	0.0009096149615943432	1.8192299231886864
125	chr11	5245210	5245360	-0.0005302156610413888	-1.0604313220828772	-0.0005302156610414386	-1.0604313220828772	0.0009106016242876649	1.8212032485753298
126	chr11	5247270	5247420	1.432916149490815e-05	0.028658322989940643	1.4329161494970321e-05	0.028658322989940643	0.0008526763617992401	1.7053527235984802
127	chr11	5275210	5275360	0.0005749769378453617	1.1499538756906986	0.0005749769378453493	1.1499538756906986	0.0008476423528045416	1.6952847056090832
128	chr11	5275910	5276060	0.000472553259692976	0.9451065193861723	0.00047255325969308617	0.9451065193861723	0.000712544378824532	1.425088757649064
129	chr11	5280670	5280820	0.0005200902260840135	1.0401804521679878	0.0005200902260839939	1.0401804521679878	0.0008069559633731842	1.6139119267463684
130	chr11	5281230	5281350	-0.0005320868529379297	-1.0641737058758736	-0.0005320868529379368	-1.0641737058758736	0.0007405927516520023	1.4811855033040047
131	chr11	5284050	5284200	0.0005553330378607058	1.110666075721383	0.0005553330378606916	1.110666075721383	0.000821028838865459	1.642057677730918
132	chr11	5284690	5284860	0.00040300453640518263	0.8060090728104115	0.00040300453640520573	0.8060090728104115	0.0007509054262191058	1.5018108524382114
133	chr11	5287710	5287860	0.000312748478725533	0.6254969574511051	0.00031274847872555253	0.6254969574511051	0.0006285242531448603	1.2570485062897205
134	chr11	5288170	5288340	0.00015365648176524083	0.30731296353042126	0.00015365648176521063	0.30731296353042126	0.0006067552762106061	1.2135105524212122
135	chr11	5291350	5291500	0.00036994193028649924	0.7398838605731726	0.0003699419302865863	0.7398838605731726	0.0007426075311377645	1.485215062275529
136	chr11	5297750	5297940	0.0004414777383208168	0.882955476641655	0.0004414777383208275	0.882955476641655	0.0007546177282929421	1.509235456585884
137	chr11	5298050	5298220	7.200159598141909e-05	0.14400319196283817	7.200159598141909e-05	0.14400319196283817	0.0005345270549878479	1.0690541099756956
138	chr11	5303730	5303920	0.00018062872253366002	0.3612574450671673	0.00018062872253358364	0.3612574450671673	0.000748247878625989	1.496495757251978
139	chr11	5308990	5309140	0.00014669699780633927	0.2933939956128597	0.00014669699780642985	0.2933939956128597	0.0006042528282850981	1.2085056565701962
140	chr11	5335290	5335460	0.001121380484663037	2.2427609693259	0.0011213804846629501	2.2427609693259	0.0014967773044481873	2.9935546088963747
141	chr11	5348650	5348800	0.00020416275504975268	0.4083255100995302	0.00020416275504976512	0.4083255100995302	0.0006710450677201152	1.3420901354402304
142	chr11	5353330	5353480	0.00011935380008076812	0.23870760016143322	0.00011935380008071661	0.23870760016143322	0.0006160527830943465	1.232105566188693
143	chr11	5369950	5370120	7.348627690229037e-05	0.1469725538045168	7.34862769022584e-05	0.1469725538045168	0.0005901795541867614	1.1803591083735228
144	chr11	5380850	5381000	0.00016739715449509696	0.3347943089902401	0.00016739715449512005	0.3347943089902401	0.0007941287960857153	1.5882575921714306
145	chr11	5476310	5476520	-0.00013813040405508126	-0.2762608081102371	-0.00013813040405511855	-0.2762608081102371	0.003319382891058922	6.638765782117844
146	chr11	5531130	5531280	-3.064077533787568e-05	-0.06128155067563057	-3.0640775337815284e-05	-0.06128155067563057	0.0022198244240134953	4.439648848026991
147	chr11	5580950	5581180	-3.8650142960339195e-05	-0.07730028592050076	-3.865014296025038e-05	-0.07730028592050076	0.001303024702705443	2.606049405410886
148	chr11	5591670	5591840	0.00020393076445901492	0.4078615289181471	0.00020393076445907355	0.4078615289181471	0.0008746661385521293	1.7493322771042585
149	chr11	5596630	5596840	0.0009670164529234082	1.9340329058468342	0.0009670164529234171	1.9340329058468342	0.0015054639149457217	3.0109278298914433
150	chr11	5600410	5600580	0.000385988350026345	0.771976700052619	0.0003859883500263095	0.771976700052619	0.0008610759219154716	1.722151843830943
151	chr11	5625110	5625260	0.00015450157690799493	0.3090031538158655	0.00015450157690793275	0.3090031538158655	0.0006645411951467395	1.329082390293479
152	chr11	5650910	5651060	0.00034681268502012585	0.6936253700405359	0.00034681268502026794	0.6936253700405359	0.0007829613564535975	1.565922712907195
153	chr11	5665270	5665420	0.00029058532416814664	0.5811706483364105	0.00029058532416820524	0.5811706483364105	0.0005939440429210663	1.1878880858421326
154	chr11	5665570	5665720	0.0004004378244280016	0.800875648856163	0.00040043782442808154	0.800875648856163	0.0007324490807950497	1.4648981615900993
155	chr11	5683770	5683920	0.0008242798093704984	1.6485596187412739	0.0008242798093706369	1.6485596187412739	0.001075114792212844	2.150229584425688
156	chr11	5684730	5684880	0.0008692248426376281	1.7384496852755547	0.0008692248426377773	1.7384496852755547	0.0011618252471089364	2.3236504942178726
157	chr11	5685050	5685200	0.0006703728036954182	1.3407456073909998	0.0006703728036954999	1.3407456073909998	0.0009591470481827855	1.918294096365571
158	chr11	5690330	5690540	0.000799336315132626	1.598672630265355	0.0007993363151326775	1.598672630265355	0.0012128112921491266	2.425622584298253
159	chr11	5690770	5690960	0.0007103988351300217	1.4207976702600718	0.0007103988351300359	1.4207976702600718	0.001100512539036572	2.201025078073144
160	chr11	5691330	5691480	0.00035379076749086913	0.7075815349817276	0.0003537907674908638	0.7075815349817276	0.0007919291369616985	1.583858273923397
161	chr11	5712550	5712740	7.693662773822219e-05	0.15387325547635555	7.693662773817777e-05	0.15387325547635555	0.00049856614228338	0.9971322845667601
162	chr11	5713770	5714000	-3.2266134396330415e-05	-0.06453226879239082	-3.226613439619541e-05	-0.06453226879239082	0.0006485193241387606	1.2970386482775211
163	chr11	5808550	5808700	-0.0003986603142693834	-0.7973206285387278	-0.0003986603142693639	-0.7973206285387278	0.0007955120848491787	1.5910241696983576
164	chr11	5810550	5810720	-0.00014173710439369103	-0.2834742087870836	-0.0001417371043935418	-0.2834742087870836	0.0007055584331974388	1.4111168663948774
165	chr19	12825606	12825776	-9.397723898296739e-05	-0.18795447796583176	-9.397723898291588e-05	-0.18795447796583176	0.0005596158877015114	1.1192317754030228
166	chr19	12832526	12832896	-0.00010779175907371652	-0.21558351814746857	-0.00010779175907373429	-0.21558351814746857	0.0010755390636622906	2.151078127324581
167	chr19	12838366	12838516	-0.00015517330169689814	-0.3103466033935547	-0.00015517330169677736	-0.3103466033935547	0.0009083327800035476	1.8166655600070953
168	chr19	12841210	12841376	-0.00033405046165002616	-0.6681009232997894	-0.0003340504616498947	-0.6681009232997894	0.0009931801334023475	1.9863602668046951
169	chr19	12847666	12847816	-3.424486331637944e-05	-0.06848972663283348	-3.424486331641674e-05	-0.06848972663283348	0.0007891734968870878	1.5783469937741756
170	chr19	12856706	12856876	0.0004602561444044806	0.9205122888088226	0.0004602561444044113	0.9205122888088226	0.0007475532926619053	1.4951065853238106
171	chr19	12868846	12869036	1.2490781024165898e-05	0.024981562048196793	1.2490781024098396e-05	0.024981562048196793	0.0008773641642183065	1.754728328436613
172	chr19	12872997	12873156	9.674255363645301e-05	0.1934851072728634	9.674255363643169e-05	0.1934851072728634	0.0006944865602999925	1.3889731205999851
173	chr19	12883806	12883956	9.036512672899732e-05	0.18073025345802307	9.036512672901154e-05	0.18073025345802307	0.0007760013826191425	1.552002765238285
174	chr19	12885086	12885236	-0.0001374635845423633	-0.27492716908454895	-0.00013746358454227447	-0.27492716908454895	0.0006943889819085598	1.3887779638171196
175	chr19	12885246	12885396	-0.0001817259006202665	-0.3634518012404442	-0.0001817259006202221	-0.3634518012404442	0.0008504381626844406	1.7008763253688812
176	chr19	12885566	12885716	-3.7056835368254326e-05	-0.07411367073655128	-3.7056835368275644e-05	-0.07411367073655128	0.0008610475454479456	1.7220950908958912
177	chr19	12885866	12886056	-0.00026628665067263135	-0.5325733013451099	-0.00026628665067255497	-0.5325733013451099	0.0009896173048764467	1.9792346097528934
178	chr19	12886326	12886476	7.651374302808378e-05	0.1530274860560894	7.65137430280447e-05	0.1530274860560894	0.0007087492067366838	1.4174984134733677
179	chr19	12886626	12886876	0.0008186855316161257	1.6373710632324219	0.0008186855316162109	1.6373710632324219	0.0015306922048330307	3.0613844096660614
180	chr19	12887186	12887336	-3.644366562371992e-05	-0.07288733124732971	-3.644366562366486e-05	-0.07288733124732971	0.0007404603399336338	1.4809206798672676
181	chr19	12887586	12887736	0.00012276128493238225	0.24552256986498833	0.00012276128493249417	0.24552256986498833	0.0008736047241836787	1.7472094483673573
182	chr19	12890866	12891056	0.0006215399801730026	1.243079960346222	0.0006215399801731109	1.243079960346222	0.0011131272353231906	2.2262544706463814
183	chr19	12919286	12919436	-0.00052773861587041	-1.0554772317409515	-0.0005277386158704757	-1.0554772317409515	0.0011999960206449032	2.3999920412898064
184	chr19	12930146	12930296	-0.0007444985341280574	-1.4889970682561398	-0.0007444985341280699	-1.4889970682561398	0.001650756174698472	3.301512349396944
185	chr19	12933046	12933196	0.0001078066509216935	0.21561330184340477	0.00010780665092170238	0.21561330184340477	0.0016178984958678483	3.235796991735697
186	chr19	12933206	12933313	-0.00025549731031060396	-0.5109946206212044	-0.0002554973103106022	-0.5109946206212044	0.001211859818547964	2.423719637095928
187	chr19	12937486	12937676	0.0008758083861319932	1.7516167722642422	0.0008758083861321211	1.7516167722642422	0.0025110994782298803	5.022198956459761
188	chr19	12937946	12938136	-0.0003132266346366208	-0.6264532692730427	-0.00031322663463652134	-0.6264532692730427	0.002364064386114478	4.728128772228956
189	chr19	12938306	12938576	9.448811784373845e-05	0.1889762356877327	9.448811784386635e-05	0.1889762356877327	0.0033542847633361815	6.708569526672363
190	chr19	12938846	12939016	0.00047385456040505147	0.9477091208100319	0.00047385456040501596	0.9477091208100319	0.0022535690926015375	4.507138185203075
191	chr19	12940726	12940876	-0.0004330463297665954	-0.8660926595330238	-0.0004330463297665119	-0.8660926595330238	0.0016860169284045696	3.3720338568091393
